total_in_degree,total_out_degree,total_unique_in,total_unique_out,avg_in_transaction,avg_out_transaction,total_received,total_sent,net_balance,avg_in_time_interval,avg_out_time_interval,avg_active_duration,in_out_ratio,unique_in_ratio,unique_out_ratio,volume_ratio,net_balance_ratio,activity_index,time_interval_ratio,weighted_avg_tx,wallet_lifetime_sec,class
90,2,82,2,4.6850005375,1.14125016125,423.54002322,8.859978069999999,414.68004515,0.0,0.0,0.0,44.999999775,0.9111111110098766,0.999999995,47.80373262729337,0.979081131430196,9200000000.0,0.0,4.607962485341527,43587.0,licit
4294,4,4294,4,0.1008878183951355,4.090491477272728e-05,32.41395234,0.03831684,32.3756355,0.0018152737432421,0.0,0.031561009399551,1073.49999731625,0.9999999999976712,0.9999999975,845.9451217936755,0.9988178902225108,136180.6456752514,0.0,0.1007939636592283,62966727.0,licit
87,3,85,3,0.5732496744,0.6133164588,103.1548488,14.16238881,88.99245999,0.0,0.0,0.0,28.999999903333336,0.9770114941405734,0.9999999966666668,7.283718171494178,0.8627074831345488,9000000000.0,0.0,0.5745852338161572,0.0,licit
44509,711,43464,702,0.8382410146299302,0.0043195773492432,41860.15481276,402.0317841,41458.12302866,0.0236393507149143,3.865772407154076e-05,0.3236138027562446,62.6005625870239,0.9765216023723344,0.987341772138012,104.12150597850896,0.9903958361857912,139734.45575409054,0.0016353117386609,0.8251291583292929,5111701.0,licit
1132,253,934,101,172.21458774876623,1.1056285399942591,20807.755919060004,538.55928382,20269.19663524,0.3286579718817312,0.0853719720059915,9.236804962013297,4.474308300218406,0.8250883392153262,0.3992094861502289,38.63596180365561,0.9741173778698344,149.94362273496387,0.2597593142792222,140.9578609031136,9097733.0,licit
24,2,20,2,3.19395971,0.26015351875,33.55034172,2.0434495299999997,31.50689219,0.0,0.0,0.0,11.99999994,0.8333333329861111,0.999999995,16.41848309109703,0.9390930334944162,2600000000.0,0.0,2.96828230953143,8051.0,licit
1427,133,1401,123,0.0740445827729789,0.0300632391145527,138.40040653999998,8.947907019999999,129.45249951999995,0.538244618280732,0.0232318967638735,1.6949107142857145,10.72932330746396,0.9817799579468692,0.9248120300056532,15.467349635616406,0.935347682473986,920.4024599333574,0.0431623383554818,0.0702948912939574,1225805.0,licit
11111,64,10547,11,0.000208514440909,1.3851088428849902e-05,2.55057603,0.32623445,2.22434158,0.0022581104108309,0.0,0.0401010339506172,173.60937497287355,0.9492394923940696,0.1718749999731445,7.8182299625858045,0.8720938114042661,278671.04940613353,0.0,0.0002073995903891,2372850.0,licit
118008,32548,18355,5453,0.0465243189021624,1.1805076522535964e-05,4835.280910899999,4.344148789999831,4830.936762109999,14.150776998805531,0.0012854066123393,77.26722150278933,3.625660562859891,0.1555403023523697,0.1675371758632888,1113.0560055632045,0.9991015726118004,1948.5105980558635,9.083646866454356e-05,0.0364689953016597,27426752.0,licit
28105,201,21747,87,0.1983919136495471,3.7395207694193657,157687.13376143,14101.89387238,143585.23988905002,0.0803105087967506,0.0,2.3442441840277777,139.82587063980966,0.773776908023208,0.4328358208739882,11.18198273142337,0.9105704217204916,12074.680646373225,0.0,0.223537356312145,10136299.0,licit
156805,11072,131453,3697,0.1137120237258105,1.1877571394839357,5140838.089347709,362235.22482646,4778602.864521249,2.24996556287035,7.940241813103606e-05,26.387538403949836,14.162301300565243,0.8383214820955429,0.3339053468205076,14.191988346275393,0.9295377098965528,6361.980316862425,3.5290503591901614e-05,0.1845485738289938,53039627.0,licit
90301,2272,80809,291,0.1498020442552795,0.1167148991911716,106132.48270509,16098.642671729998,90033.84003335999,1.4505892608454694,0.0005796603284056,14.954228582110517,39.745158450529296,0.8948848849956375,0.1280809859149292,6.592635470529318,0.8483155932903997,6190.422958282131,0.0003996033474504,0.1489899932945551,8559385.0,licit
112,2,110,2,6.881725015000001,2.4543200525000004,1064.2152940100002,19.54113325,1044.6741607600002,0.0,0.0,0.0,55.999999720000005,0.982142857055166,0.999999995,54.46026491147321,0.9816379886947644,11400000000.0,0.0,6.804051243131225,3019.0,licit
35261,906,29995,629,7.840601195020236,0.2415091505778334,562538.2497368001,3619.75146559,558918.49827121,0.0275040648622866,0.0022248755672653,2.3280600187605907,38.91942604813555,0.8506565327129547,0.6942604856435513,155.40797623340566,0.9935653238383458,15535.252335935056,0.0808925796779337,7.650240440953234,49253008.0,licit
20807,137,7805,14,8.256134036492282,3.3980795430880586,6671895.913792189,19096.35845914,6652799.55533305,0.1178683825412067,0.0065494740578017,9.176423752258357,151.8759123976733,0.3751141442781875,0.1021897810144387,349.3805338889288,0.997137791310612,2282.370620910122,0.0555659911584189,8.224356273616108,33074330.0,licit
15,3,15,3,0.06483817,0.005335375,0.97501356,0.0,0.97501356,0.0,0.0,0.0,4.999999983333334,0.9999999993333332,0.9999999966666668,97501356.0,0.9999999897437324,1800000000.0,0.0,0.0549210374694883,0.0,licit
22,2,22,2,0.0323187025,0.00293185125,0.33792893,0.02101564,0.31691329,0.0,0.0,0.0,10.999999945,0.9999999995454544,0.999999995,16.0798704774775,0.9378104461843368,2400000000.0,0.0,0.0298697982167209,1175602.0,licit
4509,0,4509,0,0.0002017347105788,0.0,0.90962181,0.0,0.90962181,0.0,0.0,0.0,450900000000.0,0.9999999999977822,0.0,90962181.0,0.9999999890064202,450900000000.0,0.0,0.0002017347105783,0.0,licit
984,8,982,8,0.1790694995454545,0.2736363699999999,1451.72996266,12.02040028,1439.70956238,0.0,0.0,0.0,122.99999984625,0.9979674796646548,0.99999999875,120.77218126152768,0.9917199475115248,99200000000.0,0.0,0.1798321355956945,47302.0,licit
91158,76397,36367,21741,0.0018563393216275,0.0006667342496649,26.590884269999997,15.280864070000009,11.310020199999997,20.713578522342697,0.001996239659002,38.00977359652682,1.1932143932351804,0.3989446894402687,0.2845792374045729,1.7401427125317368,0.4253344898539793,4408.208313327823,9.637348060766328e-05,0.0013139367751041,29464132.0,licit
216,130,210,128,1.1947881450126263,0.0176002132247474,80.42908897,54.80906113999999,25.620027830000012,1.8855295138888888,0.0077327967171717,0.3350907512626263,1.6615384614106508,0.972222222177212,0.9846153845396448,1.4674414646491352,0.3185418131040978,1032.5560713648672,0.004101127359291,0.7524921012555478,3736046.0,licit
22,6,22,6,0.0898338909090909,0.0052935857575757,1.95694732,0.32997838,1.6269689399999998,0.0,0.0,0.0,3.666666660555556,0.9999999995454544,0.9999999983333332,5.930531753912732,0.83138105714884,2800000000.0,0.0,0.0717181112081526,12313.0,licit
10,2,10,2,0.293731674,0.055917489,2.37814185,0.0,2.37814185,0.0,0.0,0.0,4.999999975000001,0.999999999,0.999999995,237814185.0,0.9999999957950364,1200000000.0,0.0,0.2540959762882533,0.0,licit
281,1,275,1,14.5110215525,10.4279025,11612.11321621,41.66477,11570.44844621,0.0,0.0,0.0,280.99999719000004,0.9786476867979128,0.9999999900000002,278.70340370108767,0.9964119562706466,28200000000.0,0.0,14.4965424064097,18910.0,licit
21571,157,19259,19,0.0035649356826616,0.0063642699295159,2618.336710910001,46.49137519,2571.8453357200005,0.0797422704014216,0.0023614850960303,1.4721609047195168,137.39490444984744,0.8928190626299695,0.1210191082725465,56.31876234347228,0.9822439279844704,14759.25612665768,0.0296139649398371,0.0035851628308906,15174124.0,licit
102,1,101,1,0.0069546899999999,0.0037819666666666,1.14399,0.01122773,1.13276227,0.0,0.0,0.0,101.99999898000002,0.9901960783342946,0.9999999900000002,101.88960556621367,0.9901854562523672,10300000000.0,0.0,0.0069238868601692,58141286.0,licit
102,1,102,1,0.0034267866666666,0.0017625633333333,0.5337057500000001,0.00523177,0.52847398,0.0,0.0,0.0,101.99999898000002,0.9999999999019608,0.9999999900000002,102.01226924679555,0.9901972577549096,10300000000.0,0.0,0.0034106291582449,21202412.0,licit
187,4,187,4,0.0077504883333333,0.0018904845833333,3.3120607800000004,0.04365463,3.268406150000001,2.583326388888889,0.0,2.152771990740741,46.749999883125,0.999999999946524,0.9999999975,75.86961615076886,0.986819493128929,88.72281873523038,0.0,0.0076277657413109,1116646.0,licit
9900,123,9395,113,24.38980357528439,4.4221670931022246,1130781.3676152802,5309.0086263700005,1125472.3589889102,0.3288025636970738,0.8591426072510786,8.346288217747949,80.48780487150506,0.9489898989889404,0.918699186917179,212.99294222211776,0.9953050087502094,1200.893106791793,2.612943681038846,24.14476523471272,58287099.0,licit
43873,680,42899,468,1.4901087177316634,0.0454525211811936,283925.60710826,2657.15499617,281268.45211208996,0.1646754559230286,0.0001249750008749,2.86104883933229,64.51911764611002,0.9777995578143784,0.6882352941075259,106.8532349510809,0.9906413689725184,15572.261204277498,0.0007589169411148,1.468059333544987,43882400.0,licit
168,2,168,2,0.0279868175,0.0095934625,6.40372306,0.07521209,6.32851097,0.0,0.0,0.0,83.99999958000001,0.9999999999404762,0.999999995,85.14219201431686,0.9882549418240224,17000000000.0,0.0,0.0277704250866017,10604.0,licit
222973,1701,166120,1695,0.0001967002553816,0.0003544874973503,74.89900154,11.18543775,63.713563789999995,0.0769519578282064,0.0,1.5544896253632894,131.0834803049319,0.7450229399971859,0.9964726631334716,6.696117143295426,0.8506597213778212,144532.32423611043,0.0,0.0001978948577771,74994259.0,licit
10,2,10,2,0.0153039139999999,0.005294514,0.15189028,0.05179628,0.100094,0.0,0.0,0.0,4.999999975000001,0.999999999,0.999999995,2.9324548148139566,0.6589888004032385,1200000000.0,0.0,0.0136356806553035,13282.0,licit
102,1,101,1,0.0156043266666666,0.0074116166666666,2.24783314,0.02200486,2.22582828,0.0,0.0,0.0,101.99999898000002,0.9901960783342946,0.9999999900000002,102.1516209820826,0.9902106301795576,10300000000.0,0.0,0.015524785791373,42051875.0,licit
13304,734,9019,653,0.0754057512367427,0.001515848304552,616.51103271,13.91873705,602.59229566,0.1388204809154817,0.0044197835007562,4.302677647748057,18.1253405992081,0.6779164161149444,0.889645776554637,44.29360437318297,0.9774233771639226,3262.6194934033783,0.0318381203784039,0.0715422957051183,2197580.0,licit
189867,78711,87447,24754,0.0028453474693937,1.1196253419720124e-06,122.0947257,15.906315200000002,106.1884105,15.584700689593086,0.000918447547422,43.73058201912381,2.4122041391924367,0.460569767258109,0.3144922564825355,7.675864842867022,0.8697215205857397,6141.6516208526955,5.8932639460061485e-05,0.0020118018408121,24850911.0,licit
18,3,18,3,4.341736673333333,0.2811897162962963,70.55913778000001,0.0,70.55913778000001,0.0,0.0,0.0,5.99999998,0.9999999994444444,0.9999999966666668,7055913778.000001,0.999999999858275,2100000000.0,0.0,3.76165853482249,98314.0,licit
188,130,174,116,1.1713974067975157,0.0262305216323386,39.457427470000006,38.44593188,1.011495590000005,1.2360652970679011,0.0629047829183698,0.629359500805153,1.4461538460426036,0.9255319148443866,0.8923076922390532,1.0263095607330852,0.0256351124389117,505.2755929487358,0.0508911483549261,0.7032474222739136,2626758.0,licit
15962,2886,15780,2751,7.860958102393693,3.8146391569744815,54517.74189289,13288.70411113,41229.037781759995,3.2960712502086267,0.0424573502881472,9.78824255776302,5.530838530819366,0.9885979200595234,0.9532224532191504,4.102562705658218,0.7562499170041629,1925.5754921802547,0.0128811991417503,7.241386982033323,4439396.0,licit
176035,42636,131241,8513,0.0012983754468396,6.18007286594036e-07,55.06120627,21.091014490000003,33.97019177999999,0.9083929760103784,0.0005410344504323,7.59663167575242,4.128787878786911,0.7455392393557675,0.1996669481189137,2.6106475945004917,0.6169532793606641,28785.25760438278,0.0005955951430322,0.0010453414999843,18433571.0,licit
255868,940,193072,139,0.1454970516281817,0.4045260488689454,139952.17977987998,22416.80454418,117535.3752357,2.3251854187012793,0.000244927966844,32.903834621203416,272.19999999710427,0.7545765785482844,0.1478723404239588,6.243181516080662,0.8398252561736012,7804.804603426478,0.0001053369610099,0.1464451811934789,161149097.0,licit
9198,204,8343,192,0.9471437583163282,0.5419778577676598,37071.17067499,608.9850391699999,36462.18563582,0.0426330353286341,0.0071875654127708,0.5497742262810755,45.08823529190744,0.9070450097837496,0.9411764705420992,60.87369687259713,0.9835725436210548,17101.565296328597,0.1685914144149449,0.9383526666633488,12635583.0,licit
38343,13574,30585,13326,0.0105959598103702,0.0001801785682829,17.53976936,3.1534638399999997,14.38630552,0.0117437961209835,0.0043931995711106,1.8898724123955608,2.824738470603488,0.7976684140519006,0.9817297775151158,5.562064508841604,0.8202106433968464,27471.16651090721,0.3740865206605368,0.0078726935472931,101361437.0,licit
515,6,515,6,0.1969658059841047,0.0012679923118279,191.06195729,0.0,191.06195729,0.0011550650352733,0.0,0.0229522600557546,85.83333319027778,0.9999999999805824,0.9999999983333332,19106195729.0,0.9999999999476608,22699.27979822514,0.0,0.1947120883565025,187497.0,licit
731,201,602,103,0.0830638477817927,0.0100292895461055,56.10190323999999,6.5727311700000035,49.529172069999994,0.0030881404289805,0.0015567869720999,0.1482906681190995,3.6368159202170736,0.8235294117534401,0.5124378109197792,8.535554201685754,0.8828429910708956,6284.95338898825,0.5041163012949192,0.0673128325392538,657257.0,licit
468065,2876,383705,2620,0.0056001709073053,0.0003490005870416,255.98026411,15.101096969999997,240.87916714,1.2241010331032056,0.0043047014031006,8.437096200847739,162.74860917885,0.8197686218794222,0.9109874826115752,16.951103913114533,0.9410067919418944,55817.90087856317,0.0035166226083656,0.0055681024192333,78514813.0,licit
25560,653,18312,198,0.2447082556544273,1.4268453772037937,146009.54832042,5938.7588075799995,140070.78951284,0.0871058351478899,0.0104858712637538,1.624920677681992,39.142419601238245,0.7164319248823487,0.3032159264884653,24.58586937961065,0.9593262298534276,16131.86428033838,0.1203807993131884,0.2741568323289398,35385926.0,licit
35,4,35,4,0.3165718163333333,0.0062691338333333,10.68266193,0.4336295,10.24903243,0.1921026234567901,0.0,0.019210262345679,8.749999978125,0.9999999997142855,0.9999999975,24.635458804452675,0.9594081032952728,2030.1638258018925,0.0,0.2847459001064754,1219903.0,licit
241967,421,210278,421,0.0151769429887755,0.0022294875526748,5908.666642669999,9.62679889,5899.03984378,0.3470429300875196,0.0560611633615242,11.782291085431453,574.7434679198398,0.8690358602619006,0.999999999976247,613.7727300681433,0.9983707324372538,20572.22980121287,0.1615395586130822,0.0151544547519867,102946955.0,licit
820785,801487,25114,8848,0.105798144002906,0.0294523626741536,223545.7719344,219248.18984376005,4297.582090639997,19.22173118682163,0.000102385656075,97.12920282957964,1.0240777454905563,0.030597537723033,0.0110394803658698,1.0196014484484104,0.0192246180880618,16702.206469040768,5.3265574794837435e-06,0.0680793451579291,42857729.0,licit
16258,237,15900,229,0.3276508917940597,0.0090526498499407,5639.27964268,1.2940983999999998,5637.98554428,0.0089270790335184,0.0096211911350588,0.1134519383651328,68.59915611524897,0.977980071348888,0.9662447256976268,4357.6899554957345,0.9997705206175266,145391.94996380873,1.0777523444578947,0.3230732753439846,2312942.0,licit
10,2,10,2,0.492770436,0.098157491,3.94612945,0.0,3.94612945,0.0,0.0,0.0,4.999999975000001,0.999999999,0.999999995,394612945.0,0.9999999974658712,1200000000.0,0.0,0.4270016114774986,0.0,licit
31837,26139,21164,15474,0.0009515650301013,0.0001671051104912,26.87213018,9.15830706,17.71382312,7.56494654753558,0.001785052167352,6.85419243950289,1.2179884463823336,0.6647611269903996,0.5919889819807215,2.9341809544719712,0.6591893904485434,8458.472741629072,0.0002359636190124,0.0005978842339323,5482817.0,licit
24,2,24,2,0.217433805,0.0643135275,5.8514283,0.3511190999999999,5.5003092,0.0,0.0,0.0,11.99999994,0.9999999995833332,0.999999995,16.665080690139597,0.9399942900436902,2600000000.0,0.0,0.2056553220362864,0.0,licit
242599,229487,22167,9055,0.0489081844971141,0.0011079699503886,5252.226893600001,4391.422213950001,860.8046796500007,32.56923800232366,0.0001120790831391,91.795941147386,1.057136134072908,0.0913730064839471,0.039457572760111,1.196019566714302,0.1638932774776502,5142.776402178818,3.441255920595701e-06,0.0256718931525611,48106735.0,licit
47747,936,46981,667,1.2484805232711034,0.0580195013146775,88251.00671712,857.7323909200001,87393.27432619999,0.0699340971449857,0.0215566301089084,3.141660777655409,51.011752136207136,0.9839571072526055,0.7126068375992243,102.88874204859334,0.9902807636667612,15495.94411697504,0.3082420150759594,1.225592214897267,49969002.0,licit
35992,8465,31138,4699,0.4346181614885964,0.0247053112691233,2175155.5843852996,13856.971293099998,2161298.613092199,4.737084668589667,0.0237499798150357,8.7529225522751,4.25186060247578,0.8651366970435472,0.5551092734783755,156.97193408106693,0.993629434421802,5079.1035432677845,0.0050136278801135,0.3565671846545454,86513472.0,licit
944880,708040,27029,6813,0.2094388151309142,1.8739100251163052,6625582.414301781,5901251.77245126,724330.6418505202,22.09875156552982,4.234065685751575e-05,114.16517419350464,1.3345008756567236,0.0286057488781641,0.0096223377210325,1.1227418638926565,0.1093233162849202,14478.320657169888,1.915975059170311e-06,0.922426857817824,41755797.0,licit
2102,106,1876,54,0.4116519746762305,0.0028931636339704,584.57021449,0.5239589599999999,584.04625553,0.0061002179989669,0.0032180689052714,0.1621055677387914,19.83018867737451,0.8924833491870006,0.5094339622160912,1115.6793717836342,0.9991036851399484,13620.752788394842,0.5275325620315188,0.3920285897240567,1100578.0,licit
5314,74,5103,65,0.1109295201258137,0.2114640748479417,7739.96357612,131.62742500000002,7608.336151119999,0.012810322384319,0.0,0.5686130193813886,71.81081080110665,0.9602935641683096,0.8783783782596787,58.80205873154457,0.9829937927077668,9475.688599436016,0.0,0.1123102842402002,21084322.0,licit
59935,46240,23206,9542,0.0434794201741171,0.0005363991644691,1475.82126474,425.13414893,1050.68711581,92.2653292399286,0.0077705754624503,46.01644598732584,1.2961721453284394,0.3871861182947548,0.2063581314878446,3.471424886520432,0.7119338505994379,2307.3272543944436,8.421988547183743e-05,0.0247774160160161,57320555.0,licit
1913,54,1639,4,4.665843802812549,0.0466065046806183,1345.12536162,13.38853362,1331.736828,2.3195446756814806,7.602969348659004e-05,30.708979086845467,35.42592591936557,0.8567694720289767,0.0740740740603566,100.4684604597733,0.9900466276141162,64.05292711935374,3.2777852462132054e-05,4.5390320010105585,25711400.0,licit
124,2,124,2,0.01434626,0.0012292775,0.64688742,0.0092833999999999,0.6376040199999999,0.0,0.0,0.0,61.99999969,0.9999999999193548,0.999999995,69.68209095580181,0.9856491105415356,12600000000.0,0.0,0.0141380539274493,349839.0,licit
10,2,10,2,0.567161184,0.132765196,5.670407920000001,1.32644804,4.34395988,0.0,0.0,0.0,4.999999975000001,0.999999999,0.999999995,4.27488126655243,0.7660753747570326,1200000000.0,0.0,0.4947618522543651,20429.0,licit
26191,5850,24497,5046,0.0006966794768737,0.0013198279154986,226.3551603700001,19.077951090000003,207.27720928000005,5.349092180426857,0.0152421237072965,4.591930446693183,4.4770940170863645,0.9353212935737714,0.8625641025626282,11.864752099610952,0.9157167388277236,6977.675359455225,0.0028494785964943,0.0008104530284466,27158748.0,licit
7161,927,3845,11,0.2131927305757445,0.0234113250493326,44203.65998940999,263.96461522000004,43939.69537418999,0.0055394898560439,0.0017516528204243,3.3099954974365775,7.7249190937678,0.5369361820967227,0.011866235167078,167.46055129735498,0.9940284443574768,2443.507848221747,0.3162113667199049,0.1914410783842388,51793846.0,licit
32,2,32,2,0.01989704,0.00166901125,0.26550435,0.01233902,0.25316533,0.0,0.0,0.0,15.99999992,0.9999999996875,0.999999995,21.5174409981984,0.9535260739221006,3400000000.0,0.0,0.0188248030091691,99299.0,licit
263154,46599,192378,19882,0.0034632337244494,2.3428996663969e-05,65.06931572,9.042485799999987,56.02682992000002,6.821207716943276,0.0306253305395816,15.4857286965288,5.647202729671099,0.7310472194988208,0.4266615163414609,7.1959544186445425,0.8610330274945404,20002.48137302107,0.0044897226071292,0.0029457521810581,103787390.0,licit
6,2,6,2,0.0086825775,0.0027688887499999,0.04630222,0.0115719099999999,0.03473031,0.0,0.0,0.0,2.999999985,0.9999999983333332,0.999999995,4.001256489847839,0.7500785599311307,800000000.0,0.0,0.0072041553034948,382.0,licit
9366,30,8655,5,1.2300392856529938,0.0906913781893004,23063.47185272,56.41707531999998,23007.0547774,0.0011892654407079,0.0,0.0927262421886907,312.19999989593333,0.9240871236377064,0.1666666666111111,408.8030391120951,0.99755383423232,101330.52698905447,0.0,1.226401520940757,2345306.0,licit
182567,356,144163,275,0.2597081838341358,0.2860331709982729,225737.70783386996,14292.83151011,211444.87632375996,0.4215658074984157,0.0,33.456642072515535,512.8286516709879,0.7896443497455296,0.7724719100906609,15.793771001500788,0.9366838989937912,5467.464414057133,0.0,0.2597594168416189,138119832.0,licit
427054,8218,333285,7520,0.0013399300346519,2.1751590017828857e-05,145.97131068,2.85489716,143.11641351999998,0.9956657774438192,0.0096952069630729,8.809343004684342,51.96568508146511,0.7804282362417685,0.915064492576156,51.1301465474499,0.980442066619084,49410.268084060604,0.0097374109719723,0.0013150426298613,45045389.0,licit
134,2,101,2,1.1400751325714285,0.0005425022857142,159.45861792,0.0,159.45861792,0.0,0.0,0.0,66.999999665,0.7537313432273335,0.999999995,15945861792.0,0.9999999999372876,13600000000.0,0.0,1.1233172996905123,98668.0,licit
5558,56,5504,56,2.4317388191071427,0.1614975039054232,12960.25536388,6.26270069,12953.99266319,0.0,0.0,0.0,99.2499999822768,0.990284274917254,0.9999999998214284,2069.4355334400702,0.9995167764427352,561400000000.0,0.0,2.409093020447473,2551.0,licit
2993,74,2870,73,19.943953092698795,0.6224216970365936,410630.13410685,1315.2770896699997,409314.8570171799,0.1477731997971602,0.5335167057117358,0.7408726572958501,40.44594594048028,0.9589041095858372,0.9864864863531776,312.2004764842018,0.9967969299366184,4139.712713649436,3.61037502294268,19.47776681181396,4588158.0,licit
1334,16,1334,16,0.7312231764285714,2.860000002857143,6377.03512867,79.60950008,6297.42562859,0.0,0.0,0.0,83.37499994789061,0.9999999999925038,0.999999999375,80.10394640665555,0.9875162205502108,135000000000.0,0.0,0.7564531239954548,14655.0,licit
174,2,172,2,4.6401834724999995,0.74796167625,836.58196251,5.503669889999999,831.07829262,0.0,0.0,0.0,86.99999956500001,0.988505747069626,0.999999995,152.0043857481351,0.9934212424525368,17600000000.0,0.0,4.595953679099661,3893.0,licit
62,2,62,2,0.2560786925,0.08754049375,21.3097185,0.6763331300000001,20.63338537,0.0,0.0,0.0,30.999999845,0.9999999998387096,0.999999995,31.507724876530514,0.968261751572053,6400000000.0,0.0,0.2508118737498732,47028.0,licit
385,1,385,1,3.34225251,3.3333333333333335,3810.00083634,9.94732128,3800.05351506,0.0,0.0,0.0,384.9999961500001,0.999999999974026,0.9999999900000002,383.01777184679634,0.9973891550901784,38600000000.0,0.0,3.342229403238111,4406164.0,licit
8218,102,8180,102,0.7797684368398861,0.0361467150270522,11941.600461370002,14.656759520000003,11926.943701850005,0.0126887479086866,0.0156484152421652,1.4779463141025642,80.56862744308151,0.99537600389268,0.9999999999019608,814.7503844166567,0.9987726302200948,5629.433129144291,1.2332503586858117,0.7706519205378889,17175716.0,licit
3,1,3,1,0.000561005,0.000452505,0.00181002,0.00068801,0.00112201,0.0,0.0,0.0,2.9999999700000006,0.9999999966666668,0.9999999900000002,2.630766547484084,0.6198847532913819,400000000.0,0.0,0.0005338799986653,111734894.0,licit
19,1,19,1,0.0055223233333333,0.0003540266666666,0.03327536,0.00077719,0.03249817,0.0,0.0,0.0,18.99999981,0.999999999473684,0.9999999900000002,42.814410705095206,0.9766433851824938,2000000000.0,0.0,0.005263908497368,3006221.0,licit
1140,10,1140,10,0.124503718076923,0.2894230990384616,1536.1080995,14.92250115,1521.18559835,0.0,0.0,0.0,113.999999886,0.999999999991228,0.999999999,102.9390504332854,0.9902855136531342,115000000000.0,0.0,0.1259377996494065,7766.0,licit
34,2,34,2,0.0066692825,0.0023421075,0.30598076,0.01698759,0.28899317,0.0,0.0,0.0,16.999999915,0.9999999997058824,0.999999995,18.01200640467164,0.944481478362186,3600000000.0,0.0,0.006428883887103,20106.0,licit
779,4,769,4,0.2317806539130434,0.1308695778260869,1143.10336466,6.01230058,1137.09106408,0.0,0.0,0.0,194.749999513125,0.98716302951236,0.9999999975,190.12744748013336,0.9947403701398996,78300000000.0,0.0,0.2312651439428513,10225.0,licit
52870,50320,17353,16794,0.0006665212080359,0.0003051231231834,1916.42473841,146.59855482,1769.8261835899998,28.965356836695417,0.0016177029926365,43.11150628219297,1.050675675675467,0.3282201626630739,0.3337440381557365,13.072603209713373,0.9235041419101784,2393.560533483067,5.5849579247323704e-05,0.0004902875455707,37671325.0,licit
72,2,72,2,0.0114220375,0.0005147824999999,0.1851941,0.0036033699999999,0.18159073,0.0,0.0,0.0,35.99999982,0.9999999998611112,0.999999995,51.39455178193808,0.9805426857258042,7400000000.0,0.0,0.0111272468228206,3862883.0,licit
388824,66150,22632,15769,0.1933045203518259,0.0090339962468011,157639.04962406002,9788.33758832,147850.71203574003,0.7542097989392441,0.196946615010721,31.59321170755536,5.877913832198658,0.0582062835627415,0.2383824640967138,16.104782676478468,0.9379066442504396,14401.005002830563,0.2611297449017746,0.1665128901277932,153361036.0,licit
132,44,126,38,4.572341809582843,0.4247398512276215,294.20719141999996,15.18359338,279.02359803999997,0.0397029410293781,0.0,1.118587208132045,2.999999999318182,0.9545454544731404,0.8636363634400827,19.37665109062829,0.9483914947279166,157.34132944403436,0.0,3.5354413197931605,6544991.0,licit
465,1,461,1,7.571585187857143,7.142857142857143,43910.15033726,98.145952,43812.00438526,0.0,0.0,0.0,464.99999535000006,0.9913978494410453,0.9999999900000002,447.3964482283084,0.9977648459124794,46600000000.0,0.0,7.570665170430734,9810.0,licit
359340,205,24080,1,0.0480276089546496,0.0001385087113982,13582.03817797,678.47484202,12903.56333595,15.06965875643364,0.0,96.4561365687682,1752.8780486949815,0.0670117437524331,0.0048780487802498,20.01848460192345,0.9500461688342192,3727.549254540044,0.0,0.0480003042624682,149923687.0,licit
3023,209,2930,139,25.500680962988003,0.1579742515644279,11780.22140639,315.77322376,11464.44818263,4.77353712997056,0.0111438503341996,14.942317508152806,14.46411483184382,0.9692358584155832,0.6650717703031066,37.30595414565729,0.9731946274287812,216.29844206386164,0.0023345058407293,23.861873505399466,4242061.0,licit
526298,134,18580,2,0.073560212361486,2.9766409635979634e-06,73437.95679099,6.95740602,73430.99938497,25.52917604562963,1.9303852115232248e-05,144.41939247667116,3927.597014632269,0.0353031932479311,0.0149253731332145,10555.364524411696,0.999905261443346,3645.1614352870633,7.561486541190353e-07,0.0735414888234274,30397399.0,licit
5526,14,5019,9,0.0009513878137801,0.0004430061285956,3.26857068,1.16472946,2.1038412199999996,0.0048637981880235,0.0,0.0493656467381086,394.7142854323469,0.908251900106934,0.6428571423979591,2.8062917305595434,0.6436578613510114,112223.76781879828,0.0,0.0009501030947183,3205934.0,licit
14,2,14,2,0.0369514775,0.0128956675,0.57973808,0.0777955799999999,0.5019425,0.0,0.0,0.0,6.999999965000001,0.9999999992857144,0.999999995,7.452068684098934,0.865809075957041,1600000000.0,0.0,0.0339445012287846,4157.0,licit
6710,134,6514,132,0.1970979636107671,0.1826799134878364,9289.36433667,194.86728393,9094.497052740002,0.0037588991735394,0.0,0.1190335648148148,50.074626861934725,0.9707898658703864,0.9850746267921584,47.67020994417007,0.979022538369978,57496.38293773398,0.0,0.1968156698178914,4901558.0,licit
48247,1735,46081,858,1.410872043832763,0.0791633519542832,240102.7745451801,1898.02938349,238204.74516169005,0.0754968992292474,0.1210952144516149,1.1337378647586982,27.808069164104857,0.955106016954224,0.4945244956743831,126.50108403613136,0.9920949294022308,44086.02827230945,1.6039757877227476,1.3646451105283173,23138802.0,licit
10,3,10,3,0.052427852,0.0087278853333333,0.39336024,0.0,0.39336024,0.0,0.0,0.0,3.3333333222222223,0.999999999,0.9999999966666668,39336024.0,0.9999999745780108,1300000000.0,0.0,0.0423432442751205,11216.0,licit
